a	b	ida	idb	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	F_diff_a_b	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
1	6	274-G16	281-G126	2752	0.913585	0	0	0.052673	0	0.000071	0	0.03367	0	0	0.033742	0.086343	0	0	0	0.03367	0	0.03367	0.060043	-0.026301	-3516.511531	74	-1	0.628598	"5.367356e-01,1.462745e-01,2.818469e-02,1.698424e-01,6.209165e-02,1.337241e-02,2.485066e-02,1.152006e-02,7.128052e-03"	0.854146	0.157575	-0.094539	-3946.842901	7
1	7	274-G16	281-G35	2754	0.926048	0	0	0.037367	0	0.000003	0	0.036582	0.000001	0.000001	0.036586	0.073949	0.000001	0.000001	0.000001	0.036582	0.000001	0.036582	0.055267	-0.018682	-3547.529727	70	-1	0.629054	"5.391696e-01,1.478048e-01,2.630206e-02,1.550478e-01,7.042744e-02,1.876129e-02,2.698511e-02,1.051300e-02,4.988912e-03"	0.756625	0.182732	-0.076423	-3968.54973	9
1	8	274-G16	281-G43	2752	0.929833	0	0	0.019794	0	0	0	0.050373	0	0	0.050373	0.070167	0	0	0	0.050373	0	0.050373	0.06027	-0.009897	-3478.33037	90	-1	0.628598	"5.464250e-01,1.386968e-01,2.794417e-02,1.596251e-01,6.732320e-02,1.686919e-02,2.809095e-02,1.009286e-02,4.932699e-03"	0.83233	0.176553	-0.097291	-3932.962922	7
1	9	274-G16	281-G44	2633	0.937967	0.000005	0	0.028236	0	0.033659	0.000007	0.000127	0	0.000008	0.033793	0.028362	0.000005	0.000004	0	0.000127	0	0.000127	0.031083	0.002712	-3317.033022	66	-1	0.601416	"5.486259e-01,1.453318e-01,1.973074e-02,1.584487e-01,6.968515e-02,1.436662e-02,2.505983e-02,1.318408e-02,5.567138e-03"	0.642756	0.185273	-0.042269	-3714.169108	10
1	10	274-G16	281-G50	2482	0.899592	0.000023	0	0.071548	0	0.028828	0	0.000009	0	0.000012	0.028838	0.071557	0.000006	0	0	0.000009	0	0.000009	0.050209	-0.02136	-3119.955946	62	-1	0.566926	"5.584761e-01,1.322332e-01,2.454960e-02,1.577910e-01,6.398348e-02,2.037759e-02,2.225533e-02,1.767582e-02,2.657808e-03"	0.731516	0.170676	-0.064964	-3524.193613	10
1	11	274-G16	281-G49	2599	0.959206	0	0	0.001568	0	0.010731	0	0.028494	0.000001	0.000001	0.039226	0.030063	0.000001	0.000001	0.000001	0.028494	0.000001	0.028495	0.034644	0.004581	-3268.77733	138	-1	0.59365	"5.524566e-01,1.383918e-01,2.248039e-02,1.590182e-01,7.016601e-02,1.265546e-02,2.278401e-02,1.641114e-02,5.636442e-03"	0.645104	0.18875	-0.043621	-3682.425374	10
1	12	274-G16	281-G46	2768	0.910307	0	0	0.045122	0	0	0	0.044571	0	0	0.044571	0.089693	0	0	0	0.044571	0	0.044571	0.067133	-0.022561	-3522.78645	94	-1	0.632252	"5.433430e-01,1.369703e-01,3.265559e-02,1.644644e-01,6.462693e-02,1.434230e-02,2.679214e-02,1.222232e-02,4.583037e-03"	0.91986	0.166802	-0.118684	-3967.467409	7
1	13	274-G16	281-G47	2720	0.966792	0	0	0.000004	0	0.003312	0.000001	0.029891	0	0.000001	0.033204	0.029895	0	0	0	0.029891	0	0.029891	0.03155	0.001654	-3458.355708	118	-1	0.621288	"5.350843e-01,1.558123e-01,2.235715e-02,1.519951e-01,7.617562e-02,1.478968e-02,2.731317e-02,1.218785e-02,4.284892e-03"	0.65205	0.198139	-0.047553	-3911.128695	9
1	14	274-G16	281-G52	2715	0.93514	0	0	0.029951	0	0.000163	0	0.034742	0.000004	0.000004	0.034909	0.064697	0.000004	0.000004	0.000004	0.034742	0.000004	0.034746	0.049803	-0.014894	-3485.507115	143	-1	0.620146	"5.387409e-01,1.442227e-01,2.853249e-02,1.651015e-01,6.527819e-02,1.439466e-02,2.487114e-02,1.328640e-02,5.572102e-03"	0.818093	0.167205	-0.088821	-3903.575529	10
1	15	274-G16	281-G53	2753	0.948956	0	0	0.019222	0	0.005302	0	0.026518	0.000002	0.000002	0.031822	0.045742	0.000002	0.000002	0.000002	0.026518	0.000002	0.02652	0.038782	-0.00696	-3545.843206	222	-1	0.628826	"5.302472e-01,1.499074e-01,3.084968e-02,1.624610e-01,6.824562e-02,1.453350e-02,2.324827e-02,1.628242e-02,4.224893e-03"	0.792695	0.171781	-0.083286	-4005.091342	10
1	16	274-G16	281-G45	2684	0.964997	0	0	0	0	0.00002	0	0.034983	0	0	0.035003	0.034983	0	0	0	0.034983	0	0.034983	0.034993	0.00001	-3455.364447	78	-1	0.613065	"5.332730e-01,1.540609e-01,2.635785e-02,1.584100e-01,7.122660e-02,1.351067e-02,2.489085e-02,1.214122e-02,6.128918e-03"	0.719516	0.182927	-0.065069	-3889.750687	9
2	3	281-P1	281-G54	2542	0.953945	0	0	0.018788	0	0.000033	0	0.027234	0.000001	0.000001	0.027267	0.046022	0.000001	0.000001	0.000001	0.027234	0.000001	0.027234	0.036645	-0.009377	-3172.850204	118	-1	0.58063	"5.585976e-01,1.449953e-01,2.493501e-02,1.417777e-01,6.982512e-02,1.569409e-02,2.244485e-02,1.755799e-02,4.172247e-03"	0.67855	0.190049	-0.054244	-3610.420703	9
2	4	281-P1	281-G36	2604	0.87677	0	0	0.093277	0	0.029698	0	0.000254	0	0	0.029952	0.093531	0	0	0	0.000254	0	0.000254	0.061742	-0.03179	-3265.051212	110	-1	0.594792	"5.557650e-01,1.449313e-01,2.920989e-02,1.502147e-01,5.833644e-02,1.774453e-02,2.177135e-02,1.551021e-02,6.516608e-03"	0.873917	0.153767	-0.09802	-3705.024614	9
2	5	281-P1	281-G51	2534	0.971243	0	0	0	0	0.004135	0	0.024622	0	0	0.028757	0.024623	0	0	0	0.024622	0	0.024623	0.02669	0.002067	-3150.210326	106	-1	0.578803	"5.510120e-01,1.567953e-01,2.267067e-02,1.465472e-01,6.795878e-02,1.082642e-02,2.337464e-02,1.551504e-02,5.299952e-03"	0.677548	0.180872	-0.051829	-3564.720135	10
2	6	281-P1	281-G126	2601	0.923331	0	0	0.02941	0	0	0	0.047258	0	0	0.047259	0.076668	0	0	0	0.047258	0	0.047259	0.061964	-0.014705	-3257.130907	74	-1	0.594107	"5.549827e-01,1.411663e-01,3.230738e-02,1.439445e-01,6.952135e-02,1.449852e-02,2.307339e-02,1.461948e-02,5.886329e-03"	0.796601	0.188094	-0.090983	-3717.397358	9
2	7	281-P1	281-G35	2612	0.92032	0	0	0.051364	0	0.00213	0	0.026185	0.000001	0.000001	0.028316	0.07755	0.000001	0.000001	0.000001	0.026185	0.000001	0.026186	0.052933	-0.024617	-3328.33581	190	-1	0.596619	"5.464501e-01,1.506494e-01,2.987461e-02,1.445934e-01,6.682798e-02,1.719010e-02,2.372513e-02,1.549435e-02,5.194964e-03"	0.802055	0.175159	-0.087463	-3762.538563	9
2	8	281-P1	281-G43	2604	0.909782	0	0	0.062735	0	0.027117	0	0.000366	0	0	0.027483	0.063102	0	0	0	0.000366	0	0.000366	0.045292	-0.017809	-3223.707037	86	-1	0.594792	"5.527263e-01,1.496409e-01,2.498083e-02,1.529075e-01,5.626829e-02,1.881036e-02,2.584556e-02,1.295847e-02,5.861837e-03"	0.903287	0.146097	-0.101565	-3697.699514	10
2	9	281-P1	281-G44	2518	0.970242	0	0	0.000001	0	0.011833	0	0.017919	0.000005	0.000005	0.029758	0.017925	0.000005	0.000005	0.000005	0.017919	0.000005	0.017925	0.023841	0.005916	-3125.536769	114	-1	0.575148	"5.565431e-01,1.492674e-01,2.046162e-02,1.496675e-01,6.539424e-02,1.344704e-02,2.378518e-02,1.631602e-02,5.117870e-03"	0.676616	0.175346	-0.050272	-3547.530851	9
2	10	281-P1	281-G50	2359	0.94578	0	0	0.000904	0	0	0	0.053315	0.000001	0.000001	0.053316	0.05422	0.000001	0.000001	0.000001	0.053315	0.000001	0.053316	0.053769	-0.000452	-2926.793376	94	-1	0.538831	"5.673416e-01,1.393247e-01,2.537812e-02,1.461379e-01,6.407774e-02,1.297714e-02,2.518646e-02,1.354997e-02,6.026320e-03"	0.789113	0.17674	-0.08418	-3321.754596	9
2	11	281-P1	281-G49	2428	0.937882	0.000013	0	0.033494	0	0.02835	0	0.000256	0.000005	0.000012	0.028612	0.033755	0.000009	0.000005	0.000005	0.000256	0.000005	0.000261	0.03119	-0.002572	-2965.560733	82	-1	0.554591	"5.666696e-01,1.389425e-01,2.276116e-02,1.418807e-01,6.858428e-02,1.649829e-02,2.242344e-02,1.774531e-02,4.494756e-03"	0.658819	0.190379	-0.048172	-3405.88397	7
2	12	281-P1	281-G46	2622	0.951029	0	0	0.012388	0	0.000001	0	0.036582	0	0	0.036583	0.04897	0	0	0	0.036582	0	0.036582	0.042777	-0.006193	-3277.329231	94	-1	0.598904	"5.555970e-01,1.496373e-01,2.411815e-02,1.453144e-01,6.527944e-02,1.665144e-02,2.610617e-02,1.196082e-02,5.335342e-03"	0.769374	0.174643	-0.077444	-3710.563491	9
2	13	281-P1	281-G47	2570	0.969153	0	0	0.000002	0	0.000001	0	0.028993	0.001852	0.001852	0.030845	0.030846	0.001852	0.001852	0.001852	0.028993	0.001852	0.030844	0.030845	0	-3204.129969	66	-1	0.587026	"5.480881e-01,1.565565e-01,2.513869e-02,1.452631e-01,6.901489e-02,1.308714e-02,2.172679e-02,1.427617e-02,6.848633e-03"	0.679063	0.183527	-0.052901	-3659.461785	7
2	14	281-P1	281-G52	2569	0.946948	0	0	0.007808	0	0.000001	0	0.045243	0	0	0.045244	0.053051	0	0	0	0.045243	0	0.045243	0.049148	-0.003903	-3271.529415	105	-1	0.586798	"5.454390e-01,1.550996e-01,2.934510e-02,1.495088e-01,6.168533e-02,1.388788e-02,2.410015e-02,1.572644e-02,5.207688e-03"	0.866418	0.159119	-0.098789	-3689.670949	7
2	15	281-P1	281-G53	2607	0.946624	0	0	0.025269	0	0.000625	0	0.027481	0	0	0.028107	0.052751	0	0	0	0.027481	0	0.027481	0.040429	-0.012322	-3295.61824	170	-1	0.595477	"5.348731e-01,1.636515e-01,3.023992e-02,1.543113e-01,5.792530e-02,1.486088e-02,2.567860e-02,1.203290e-02,6.426401e-03"	0.965356	0.144533	-0.11702	-3763.652205	9
2	16	281-P1	281-G45	2530	0.965075	0	0	0.000122	0	0.000005	0	0.034797	0.000001	0.000001	0.034803	0.034919	0.000001	0.000001	0.000001	0.034797	0.000001	0.034798	0.034861	-0.000058	-3190.72287	70	-1	0.577889	"5.433539e-01,1.593978e-01,2.802139e-02,1.469241e-01,6.610934e-02,1.320488e-02,2.312494e-02,1.477876e-02,5.084794e-03"	0.773663	0.171511	-0.077559	-3617.733604	9
3	4	281-G54	281-G36	4177	0.931769	0	0	0.015128	0	0.008716	0	0.044387	0	0	0.053103	0.059515	0	0	0	0.044387	0	0.044387	0.056309	-0.003206	-5354.592025	118	-1	0.954089	"5.375247e-01,1.559153e-01,2.740011e-02,1.547188e-01,6.307994e-02,1.504282e-02,2.609814e-02,1.405631e-02,6.163866e-03"	0.848103	0.160414	-0.094263	-6028.476568	6
3	5	281-G54	281-G51	4058	0.940821	0	0	0.000001	0	0.032403	0	0.026775	0.000001	0.000001	0.059179	0.026777	0.000001	0.000001	0.000001	0.026775	0.000001	0.026776	0.042978	0.016201	-5243.384526	74	-1	0.926907	"5.330240e-01,1.609450e-01,2.426712e-02,1.454825e-01,7.468534e-02,1.326250e-02,2.903240e-02,1.499948e-02,4.301727e-03"	0.713654	0.192493	-0.065929	-5900.507175	9
3	6	281-G54	281-G126	4184	0.912379	0	0	0.02794	0	0.013352	0	0.046328	0	0	0.059681	0.074269	0	0	0	0.046328	0	0.046329	0.066975	-0.007294	-5334.423406	110	-1	0.955688	"5.435669e-01,1.433303e-01,3.119012e-02,1.492439e-01,6.839678e-02,1.624982e-02,2.755928e-02,1.518067e-02,5.282260e-03"	0.85895	0.178696	-0.106559	-6075.71575	9
3	7	281-G54	281-G35	4184	0.904081	0	0	0.03948	0	0.027851	0	0.028584	0.000004	0.000004	0.056439	0.068068	0.000004	0.000004	0.000004	0.028584	0.000004	0.028588	0.062253	-0.005814	-5428.0888	150	-1	0.955688	"5.331946e-01,1.544291e-01,3.076085e-02,1.507153e-01,6.729712e-02,1.632488e-02,2.834934e-02,1.458121e-02,4.347563e-03"	0.878346	0.170303	-0.108199	-6112.057293	6
3	8	281-G54	281-G43	4176	0.908867	0	0	0.032885	0	0.026201	0	0.032045	0.000002	0.000002	0.058247	0.064932	0.000002	0.000002	0.000002	0.032045	0.000002	0.032047	0.06159	-0.003342	-5331.193576	134	-1	0.95386	"5.432340e-01,1.455862e-01,2.892149e-02,1.499780e-01,6.719107e-02,1.722928e-02,2.988072e-02,1.298967e-02,4.989549e-03"	0.875149	0.17471	-0.109555	-6056.188712	9
3	9	281-G54	281-G44	3972	0.908758	0	0	0.036348	0	0.044851	0	0.010043	0	0	0.054894	0.046391	0	0	0	0.010043	0	0.010043	0.050643	0.004252	-5109.538079	134	-1	0.907264	"5.372118e-01,1.534094e-01,2.801044e-02,1.538627e-01,6.505272e-02,1.489328e-02,2.764363e-02,1.592538e-02,3.990615e-03"	0.855523	0.165215	-0.098795	-5778.660856	7
3	10	281-G54	281-G50	3674	0.921774	0	0	0.010497	0	0.000003	0	0.067726	0.000001	0.000001	0.067729	0.078223	0.000001	0.000001	0.000001	0.067726	0.000001	0.067726	0.072977	-0.005247	-4691.702803	94	-1	0.839196	"5.496246e-01,1.415514e-01,3.062319e-02,1.465043e-01,6.894315e-02,1.512999e-02,2.703922e-02,1.377782e-02,6.806233e-03"	0.836376	0.184032	-0.101971	-5329.210736	9
3	11	281-G54	281-G49	3960	0.903923	0.000014	0	0.041611	0.000025	0.054348	0	0.000076	0.000003	0.000029	0.054427	0.041715	0.000019	0.000003	0.000015	0.000076	0.000003	0.000078	0.048091	0.006368	-5064.009103	62	-1	0.904523	"5.419218e-01,1.515020e-01,2.649824e-02,1.438554e-01,7.134733e-02,1.780406e-02,2.775801e-02,1.655227e-02,2.760866e-03"	0.760453	0.185815	-0.078672	-5735.562608	7
3	12	281-G54	281-G46	4198	0.872474	0.000004	0	0.072581	0	0.049437	0	0.005504	0.000001	0.000003	0.054942	0.078085	0.000002	0.000001	0.000001	0.005504	0.000001	0.005505	0.066515	-0.011572	-5391.077146	90	-1	0.958885	"5.430364e-01,1.463989e-01,2.865922e-02,1.519435e-01,6.386658e-02,1.847107e-02,2.801997e-02,1.515954e-02,4.444830e-03"	0.887462	0.164328	-0.10766	-6085.53346	6
3	13	281-G54	281-G47	4130	0.908357	0	0	0.037287	0	0.054027	0	0.000329	0	0	0.054356	0.037617	0	0	0	0.000329	0	0.00033	0.045986	0.00837	-5308.47388	74	-1	0.943353	"5.277248e-01,1.610155e-01,2.840638e-02,1.511597e-01,6.646249e-02,1.772688e-02,2.880464e-02,1.486449e-02,3.835195e-03"	0.860802	0.165339	-0.100399	-6057.699193	10
3	14	281-G54	281-G52	4117	0.948362	0	0	0.000154	0	0.000163	0	0.05132	0.000001	0.000001	0.051484	0.051476	0.000001	0.000001	0.000001	0.05132	0.000001	0.051322	0.05148	0.000004	-5293.373126	110	-1	0.940384	"5.460526e-01,1.460253e-01,2.630809e-02,1.475144e-01,7.127649e-02,1.642142e-02,2.608507e-02,1.474003e-02,5.576596e-03"	0.735069	0.189015	-0.071716	-5946.721908	7
3	15	281-G54	281-G53	4181	0.921852	0	0	0.019591	0	0.028466	0	0.030091	0	0	0.058557	0.049682	0	0	0	0.030091	0	0.030091	0.05412	0.004438	-5400.215447	138	-1	0.955002	"5.361639e-01,1.539905e-01,2.883480e-02,1.440265e-01,7.055334e-02,1.862495e-02,2.832734e-02,1.497710e-02,4.501590e-03"	0.810197	0.181473	-0.092593	-6123.43351	6
3	16	281-G54	281-G45	4022	0.93167	0	0	0.010535	0	0.054857	0	0.002937	0.000001	0.000001	0.057795	0.013473	0.000001	0.000001	0.000001	0.002937	0.000001	0.002938	0.035634	0.022161	-5237.159898	170	-1	0.918684	"5.336798e-01,1.602898e-01,2.410126e-02,1.444299e-01,7.081146e-02,1.925098e-02,2.674592e-02,1.672545e-02,3.965407e-03"	0.718064	0.180852	-0.06403	-5914.020317	9
4	5	281-G36	281-G51	4143	0.930239	0	0	0.013337	0	0.055984	0	0.000438	0.000002	0.000002	0.056424	0.013777	0.000002	0.000002	0.000002	0.000438	0.000002	0.00044	0.035101	0.021324	-5358.582384	86	-1	0.946323	"5.262643e-01,1.678033e-01,2.394232e-02,1.545185e-01,6.432852e-02,1.497777e-02,2.668456e-02,1.742394e-02,4.056806e-03"	0.787005	0.158699	-0.07639	-6007.33567	10
4	6	281-G36	281-G126	4280	0.890939	0	0	0.05113	0	0.036954	0	0.020977	0	0	0.057931	0.072107	0	0	0	0.020977	0	0.020977	0.065019	-0.007088	-5476.027356	102	-1	0.977615	"5.398764e-01,1.507511e-01,2.772528e-02,1.517463e-01,6.396871e-02,1.776941e-02,2.912529e-02,1.297457e-02,6.062932e-03"	0.888725	0.163984	-0.107838	-6176.502809	6
4	7	281-G36	281-G35	4286	0.931249	0	0	0.004327	0	0.000016	0	0.064407	0	0	0.064424	0.068735	0	0	0	0.064407	0	0.064407	0.066579	-0.002155	-5574.926263	138	-1	0.978986	"5.294654e-01,1.569407e-01,3.273710e-02,1.504995e-01,6.691200e-02,1.504997e-02,3.137421e-02,1.230346e-02,4.717619e-03"	0.958144	0.167739	-0.130833	-6244.62257	6
4	8	281-G36	281-G43	4274	0.930885	0.000001	0	0.005261	0	0	0	0.063853	0	0	0.063853	0.069114	0	0	0	0.063853	0	0.063853	0.066484	-0.00263	-5461.023861	78	-1	0.976245	"5.410142e-01,1.479299e-01,2.970609e-02,1.525763e-01,6.438226e-02,1.584225e-02,2.963960e-02,1.188599e-02,7.023327e-03"	0.921771	0.166113	-0.118839	-6171.38565	6
4	9	281-G36	281-G44	4068	0.927956	0	0	0.011297	0	0.0267	0	0.034046	0.000001	0.000001	0.060747	0.045343	0.000001	0.000001	0.000001	0.034046	0.000001	0.034046	0.053045	0.007702	-5248.205543	182	-1	0.929191	"5.354408e-01,1.589488e-01,2.746447e-02,1.542035e-01,6.247755e-02,1.428678e-02,2.806009e-02,1.377545e-02,5.342631e-03"	0.888712	0.157478	-0.104193	-5876.42102	7
4	10	281-G36	281-G50	3771	0.922621	0.000001	0	0.019675	0	0.000145	0	0.057558	0	0	0.057704	0.077233	0	0	0	0.057558	0	0.057558	0.067469	-0.009765	-4838.885199	70	-1	0.861352	"5.462509e-01,1.460301e-01,3.006868e-02,1.510358e-01,6.349594e-02,1.590136e-02,2.621499e-02,1.446529e-02,6.536945e-03"	0.886414	0.165476	-0.107986	-5454.52934	9
4	11	281-G36	281-G49	4013	0.939216	0	0	0	0	0.016749	0	0.044036	0	0	0.060784	0.044036	0	0	0	0.044036	0	0.044036	0.05241	0.008374	-5148.36025	622	-1	0.916629	"5.353742e-01,1.584570e-01,2.571448e-02,1.487475e-01,6.846046e-02,1.479952e-02,2.942725e-02,1.335310e-02,5.666398e-03"	0.805454	0.175315	-0.088556	-5796.98579	9
4	12	281-G36	281-G46	4297	0.872826	0	0	0.064994	0	0.049461	0	0.012718	0.000002	0.000002	0.062181	0.077714	0.000002	0.000002	0.000002	0.012718	0.000002	0.01272	0.069947	-0.007767	-5533.142223	126	-1	0.981498	"5.414660e-01,1.490432e-01,2.852523e-02,1.533144e-01,6.216363e-02,1.679985e-02,2.903382e-02,1.435432e-02,5.299464e-03"	0.925928	0.158957	-0.115662	-6188.454666	6
4	13	281-G36	281-G47	4224	0.919476	0	0	0.019573	0	0.047987	0	0.012964	0	0	0.060951	0.032537	0	0	0	0.012964	0	0.012964	0.046744	0.014207	-5446.985176	130	-1	0.964824	"5.342296e-01,1.580389e-01,2.613320e-02,1.472786e-01,6.901364e-02,1.695878e-02,2.749909e-02,1.512920e-02,5.718998e-03"	0.777126	0.176488	-0.080455	-6145.976673	9
4	14	281-G36	281-G52	4203	0.942414	0	0	0.000001	0	0.001956	0	0.055626	0.000002	0.000002	0.057585	0.055629	0.000002	0.000002	0.000002	0.055626	0.000002	0.055628	0.056607	0.000977	-5440.272221	115	-1	0.960027	"5.346779e-01,1.567543e-01,2.768425e-02,1.535455e-01,6.373719e-02,1.497505e-02,2.928107e-02,1.332413e-02,6.020574e-03"	0.893753	0.16113	-0.107694	-6081.233003	7
4	15	281-G36	281-G53	4278	0.930187	0	0	0.012197	0.000001	0.015496	0	0.042112	0.000007	0.000008	0.057615	0.054316	0.000007	0.000007	0.000007	0.042112	0.000007	0.042119	0.055967	0.00165	-5533.05536	94	-1	0.977159	"5.381307e-01,1.530487e-01,2.772588e-02,1.478280e-01,6.825598e-02,1.724332e-02,2.625101e-02,1.456631e-02,6.950071e-03"	0.790801	0.176526	-0.084608	-6205.126809	7
4	16	281-G36	281-G45	4122	0.935928	0	0	0.001737	0	0.057563	0	0.004771	0.000001	0.000001	0.062334	0.006509	0.000001	0.000001	0.000001	0.004771	0.000001	0.004771	0.034421	0.027913	-5357.35642	210	-1	0.941526	"5.265753e-01,1.670348e-01,2.496699e-02,1.521492e-01,6.365193e-02,1.680505e-02,2.766072e-02,1.706051e-02,4.095459e-03"	0.826805	0.156903	-0.08661	-6026.305899	7
5	6	281-G51	281-G126	4147	0.929246	0	0	0.043725	0	0.000001	0	0.027028	0	0	0.027028	0.070753	0	0	0	0.027028	0	0.027028	0.048891	-0.021862	-5313.89184	46	-1	0.947236	"5.320975e-01,1.499276e-01,2.687451e-02,1.652938e-01,6.638690e-02,1.677307e-02,2.385048e-02,1.161099e-02,7.185187e-03"	0.764081	0.168353	-0.073603	-5991.385728	9
5	7	281-G51	281-G35	4150	0.934928	0	0	0.027098	0	0	0	0.037974	0.000001	0.000001	0.037975	0.065072	0.000001	0.000001	0.000001	0.037974	0.000001	0.037974	0.051523	-0.013549	-5412.366778	78	-1	0.947921	"5.218719e-01,1.523922e-01,3.244871e-02,1.619167e-01,7.298481e-02,1.550701e-02,2.824268e-02,1.070993e-02,3.926103e-03"	0.831562	0.181908	-0.099483	-6068.597451	9
5	8	281-G51	281-G43	4141	0.926984	0	0	0.043022	0	0.000002	0	0.029992	0	0	0.029994	0.073014	0	0	0	0.029992	0	0.029992	0.051504	-0.02151	-5305.698686	66	-1	0.945866	"5.356205e-01,1.429483e-01,2.943545e-02,1.641367e-01,6.679605e-02,1.771101e-02,2.691439e-02,1.201143e-02,4.426204e-03"	0.84361	0.169897	-0.097584	-5988.441888	6
5	9	281-G51	281-G44	3948	0.959052	0	0	0.011772	0	0.000026	0	0.029149	0.000001	0.000001	0.029176	0.040922	0.000001	0.000001	0.000001	0.029149	0.000001	0.029149	0.035049	-0.005873	-5097.788256	142	-1	0.901782	"5.323039e-01,1.517115e-01,2.760722e-02,1.641706e-01,6.946838e-02,1.111962e-02,2.405644e-02,1.339322e-02,6.169107e-03"	0.7437	0.177189	-0.070638	-5701.292651	7
5	10	281-G51	281-G50	3652	0.933154	0	0	0.04155	0	0.000002	0	0.025293	0	0	0.025296	0.066844	0	0	0	0.025293	0	0.025294	0.04607	-0.020774	-4691.617366	70	-1	0.834171	"5.378222e-01,1.368286e-01,3.031907e-02,1.638264e-01,7.368186e-02,1.514199e-02,2.380271e-02,1.456130e-02,4.015854e-03"	0.734533	0.19164	-0.072347	-5297.784282	7
5	11	281-G51	281-G49	3900	0.962098	0	0	0.010699	0	0.000001	0	0.027201	0.000002	0.000002	0.027203	0.037901	0.000002	0.000002	0.000002	0.027201	0.000002	0.027202	0.032552	-0.005349	-5009.249741	134	-1	0.890818	"5.275359e-01,1.552201e-01,2.753293e-02,1.614082e-01,7.159216e-02,1.392084e-02,2.325335e-02,1.450005e-02,5.036412e-03"	0.709383	0.180863	-0.061406	-5656.305163	7
5	12	281-G51	281-G46	4164	0.928756	0	0	0.041609	0	0.000001	0	0.029635	0	0	0.029635	0.071244	0	0	0	0.029635	0	0.029635	0.05044	-0.020804	-5357.597914	98	-1	0.951119	"5.301380e-01,1.487464e-01,3.032352e-02,1.656214e-01,6.620592e-02,1.659541e-02,2.763342e-02,1.082543e-02,3.910593e-03"	0.875404	0.16562	-0.104825	-6024.283045	9
5	13	281-G51	281-G47	4094	0.947855	0.000003	0	0.032297	0	0.019844	0	0.000001	0	0.000001	0.019845	0.032298	0.000001	0	0	0.000001	0	0.000001	0.026073	-0.006227	-5301.314031	74	-1	0.93513	"5.287485e-01,1.516933e-01,2.703131e-02,1.578202e-01,7.268117e-02,1.866575e-02,2.151409e-02,1.782025e-02,4.025354e-03"	0.667923	0.184215	-0.049677	-5987.080368	9
5	14	281-G51	281-G52	4073	0.949243	0	0	0.029145	0	0.000004	0	0.021607	0	0.000001	0.021612	0.050753	0.000001	0.000001	0	0.021607	0	0.021607	0.036182	-0.014571	-5273.69531	98	-1	0.930333	"5.327143e-01,1.494287e-01,2.652071e-02,1.628275e-01,6.849379e-02,1.757712e-02,2.357823e-02,1.403888e-02,4.820831e-03"	0.731438	0.173855	-0.065932	-5898.935668	9
5	15	281-G51	281-G53	4148	0.949689	0	0	0.03246	0	0.000305	0	0.017546	0.000001	0.000001	0.017851	0.050006	0.000001	0.000001	0.000001	0.017546	0.000001	0.017546	0.033928	-0.016078	-5379.484532	138	-1	0.947465	"5.313226e-01,1.506768e-01,2.636513e-02,1.567637e-01,7.152333e-02,2.057718e-02,2.223589e-02,1.582671e-02,4.708682e-03"	0.679513	0.18225	-0.05274	-6044.234792	7
5	16	281-G51	281-G45	3991	0.977035	0	0	0.000003	0	0.000128	0	0.022833	0.000001	0.000001	0.022962	0.022837	0.000001	0.000001	0.000001	0.022833	0.000001	0.022834	0.022899	0.000062	-5194.762812	86	-1	0.911603	"5.222043e-01,1.585186e-01,2.632305e-02,1.597324e-01,7.519533e-02,1.491269e-02,2.452312e-02,1.333576e-02,5.254680e-03"	0.676188	0.189244	-0.053326	-5857.50652	9
6	7	281-G126	281-G35	4289	0.928752	0	0	0.000069	0	0.00187	0	0.069309	0	0	0.071179	0.069378	0	0	0	0.069309	0	0.069309	0.070279	0.0009	-5517.570504	166	-1	0.979671	"5.365118e-01,1.518018e-01,3.139799e-02,1.425931e-01,6.966170e-02,1.599670e-02,3.338150e-02,1.426385e-02,4.391600e-03"	0.929916	0.178879	-0.129095	-6244.125174	6
6	8	281-G126	281-G43	4283	0.919063	0	0	0.015928	0	0.01392	0	0.051089	0	0	0.06501	0.067017	0	0	0	0.051089	0	0.051089	0.066013	-0.001004	-5429.62296	78	-1	0.978301	"5.463935e-01,1.463031e-01,2.570225e-02,1.459004e-01,6.606057e-02,1.792778e-02,3.108003e-02,1.306961e-02,7.562761e-03"	0.859549	0.173851	-0.104331	-6176.691553	6
6	9	281-G126	281-G44	4074	0.931539	0	0	0.000002	0	0.021125	0	0.047334	0	0	0.06846	0.047336	0	0	0	0.047334	0	0.047335	0.057898	0.010562	-5204.043917	142	-1	0.930562	"5.377200e-01,1.547607e-01,2.693461e-02,1.473365e-01,6.659712e-02,1.384167e-02,3.241751e-02,1.484857e-02,5.543422e-03"	0.891211	0.170701	-0.112304	-5913.174292	9
6	10	281-G126	281-G50	3780	0.906109	0	0	0.030442	0	0.020566	0	0.042884	0	0	0.06345	0.073326	0	0	0	0.042884	0	0.042884	0.068388	-0.004938	-4806.971856	106	-1	0.863408	"5.499120e-01,1.431968e-01,2.851806e-02,1.461403e-01,6.402594e-02,1.744679e-02,2.650140e-02,1.777959e-02,6.479150e-03"	0.859331	0.168674	-0.10166	-5470.171504	6
